carID,price
106026,15124.309732155358
96937,11846.067508649618
83543,6693.270435558935
81094,18372.642794577354
77503,21483.41402085855
85351,6033.0836083455915
96000,17367.295121540683
87374,14352.696446054932
86394,20453.187158745022
108364,12478.773488000315
91441,29906.356778681256
97039,18717.778573836273
106685,11455.247243560823
95631,16359.805480536686
101883,8336.575865014258
78238,11022.357140480728
97508,9251.41228372665
98441,12327.362746889825
80066,19993.253316530187
79095,35867.377062016734
80007,12550.351944432283
100219,8869.389029225833
82511,9865.33222116896
89270,15098.913834227173
88713,9728.49383398117
100353,9769.74745295503
102841,4120.333796436502
90117,13461.599915844807
81549,48936.050782381426
82350,25646.366513441804
76546,34752.04936430233
81013,18605.525326612842
91240,16658.21442133175
91542,20703.993549063387
104518,13165.415196667518
93537,41881.9773259845
94372,24978.366838230897
104419,20037.57526806674
97636,14255.662300743645
96288,23851.98871652546
78717,10306.910673451333
105610,20256.82617233128
97754,16804.643978725308
81458,12168.212713380288
86931,18184.89598375415
90713,20793.79068381364
90909,30468.86736139759
77251,41315.33871929712
95081,10613.716760544643
95560,14588.282342316146
93288,17541.409227328004
105036,13403.881098320626
108490,10440.971584728903
96935,21003.084884012507
89373,13656.882783641824
98010,9139.238957060985
104699,21170.11478124138
86692,7868.683574743663
85024,8033.199942515261
79086,31855.98357197782
89939,12634.608144538726
79098,18863.57275888659
86141,17321.463845039
105462,29750.30703760644
92870,33158.85165090344
92163,22447.787245819745
87481,16287.242243495297
83276,9521.411841798283
79356,23520.562600491525
103602,11598.548580048457
88460,10525.770007054416
100934,7948.97169362475
96659,6443.107913579607
83204,9694.652242131877
104621,19793.526221672702
84110,11872.699006425299
99265,12385.752984410718
79574,13656.727660420507
78186,11778.69208003946
87005,13900.624194900118
104043,14911.476090766348
81574,30713.56771222306
104091,10642.917686749142
77759,22806.813885513013
78181,10563.270305259923
96169,9827.599864065169
98267,18853.13948268905
97837,13063.914832644232
80133,16836.588299830397
98571,10055.604392478892
88628,20407.21733258025
78622,15157.039840418407
88678,11305.86171561843
87278,16086.149721654318
86963,9668.722813161474
100350,7044.158007687749
78771,17955.841199863185
95935,18205.429374311694
107590,13158.404574046077
84458,13957.482531410384
85656,8954.174981572389
81611,3978.3820275918315
92638,21510.06257818127
87478,8081.535250214162
98407,3815.3437807459127
95581,10277.433273600696
100645,12093.347401636396
97184,7078.407157951522
84473,14347.827658483326
88951,7171.006041213401
100836,10146.666738913857
91338,61720.53614983571
94112,17460.919834279557
89882,17453.486503634398
97097,7483.845295311885
99151,10878.444633813218
99607,9026.01065842087
78931,18000.66969619429
97805,6965.4285323310405
97477,13061.897290800325
87819,18810.592726417442
76361,20074.1113337501
99201,31011.001713083904
103410,11746.182058727492
108436,14949.505074378514
105558,18765.946252311765
88025,7740.420524024423
101944,8119.058289718522
80786,16919.07519162837
84001,15265.11608121352
78304,21574.116407625617
100501,14686.061891492287
99693,7757.556460473245
94557,18970.11697774324
82152,26568.021912976885
92039,37995.168450762816
83177,15818.249827976295
90726,8057.364695026775
82879,14523.156321175655
87378,15970.583122014174
91699,15506.24605545606
85500,18938.32743501352
97050,9763.827133992583
88754,5053.93567336541
79069,34721.63167446898
89329,17346.983310121403
102605,10943.55762286056
93090,17213.774005678777
108403,15655.210864395522
91391,18856.520336245194
80964,20999.571413055943
89444,22477.20710513116
84092,12300.674191971202
100617,10480.81710294652
107962,20377.666928600058
106640,7327.481386147516
95123,12841.87541366437
99114,6316.553460130553
94461,22119.406266096958
88654,15913.479469827358
80421,15489.254849830799
78113,19743.50717823755
100558,7144.626275745047
78873,26955.12742645146
85480,10162.813646228688
103902,10489.357205829529
104816,20614.009208977022
89039,14312.151598545317
95169,16264.217090206273
93971,18413.227538045347
84450,19817.126084804986
80824,29517.858290054453
92545,16322.723579625876
89226,6403.977790599727
93873,20227.853291102496
85871,17390.452879985423
86343,10761.47945744348
93634,36807.545296228316
106942,8953.475567741922
82535,10697.710127631373
92259,18215.314158402292
88794,13547.202829237785
77385,36530.38749053688
76996,7323.146128025725
102708,7733.03500601078
81359,14699.585705812522
90486,3480.562874304606
100200,8192.323042875432
87970,14145.66863859424
107512,11124.083568032325
79078,26023.962031908257
108477,14901.400088324126
80312,31954.238819692553
82208,8043.220386383224
100695,12551.51030540635
99506,9359.992941412647
85773,14034.644099510931
101887,13682.380579852646
90129,10916.454121944005
84730,9784.204670966843
107601,22587.54229551272
89592,6492.914412787926
84844,13375.398857465316
96938,15222.680477438294
84981,15951.83074763338
100698,13220.997680216684
103306,15606.632383403317
107175,25006.29209706698
95411,30821.070136162598
101169,14334.311711674796
99407,17971.606471898533
78248,14869.244288368063
79031,18570.666270005146
91040,18958.71823939296
76464,11470.1389755145
102813,7975.267829942696
86811,20794.334380744847
81191,30397.551784696676
78202,33521.196588426064
82471,12571.125767280462
103920,7667.3200685537495
79904,25164.195591117186
95670,31256.95340893033
89931,10197.115979568129
92605,39098.21832905054
85695,19213.770662319595
98750,9457.537295150474
101284,10043.393060755698
91932,18340.467778161994
98623,10058.007725903915
82499,11062.389946411628
93193,26842.416425720734
106110,16676.64721465914
78500,27589.01576332022
89447,15701.250886853537
103373,18080.39405112868
87872,9342.266056364502
99425,13747.74707556022
96552,6062.028034862957
105787,12633.773355178475
82567,13345.432660697972
102894,7484.226086221322
77641,15707.578543049527
100827,11794.502529276337
97712,15943.20753764475
95197,32850.259520759304
102993,11585.255872896432
94855,33196.169312618214
81534,16922.428138443953
95133,14687.654393874282
107468,5493.476788312984
86402,13050.500818063752
102666,11797.53353862538
92984,24371.33018525046
93891,8567.036701764297
94312,15599.12579555105
91959,41389.48082688273
91802,27865.162653236806
108175,15821.615491822662
78293,31620.20733911618
104991,8302.142440844445
104302,9838.136754975802
79807,13780.48772947785
87167,13922.905179702542
78620,23362.020087314588
81174,25398.60312595271
83125,8924.804485460454
103123,10626.70078759461
94065,19450.53090623548
78480,16341.368374369882
98280,8607.496415151192
83415,7646.364363491031
92297,128740.2460585864
100221,11724.356680468934
78829,15821.455591164377
93418,20932.812323771574
83424,11064.555640456554
101749,6544.242881695051
103456,9273.982168574696
88503,11016.017763511429
84931,15626.650864838553
107552,22303.705037573516
108037,11459.775282287535
94539,24221.340962050097
83697,8625.84120239076
87455,17953.88938467538
103044,7893.532006389373
104852,23433.001087434346
93437,40483.74395912121
92885,15838.43831736387
80922,18746.479264823025
102886,7936.600908245929
104586,16917.947247799446
81164,13018.97511465371
106074,16896.364885066312
87617,17113.016578294406
84513,14515.003902104116
96743,12905.336247322974
81209,20675.95808687023
95463,11999.922567665155
95457,18232.971105206685
101606,12217.825353248503
97485,29556.772888895437
91916,24468.100154072203
91629,42252.2840152534
84215,12379.040993230163
108190,10251.478648845718
88314,19828.479306015583
104526,16628.489250844625
82467,10994.30087548184
91827,30682.44944785282
77885,57843.079249112256
83459,8126.997060266768
98375,18924.529612222577
101233,11116.177133530178
97186,9784.472486947427
95520,18373.92777104011
95216,39738.47327547056
100878,5354.337801007309
80031,28982.140021710726
106134,25549.386297213034
103526,7232.244407363397
104018,44352.461706151036
83920,10171.56001832641
88245,9826.622027153606
86248,8382.120990071478
86315,15254.28008210947
108157,29459.42193674602
102814,9339.88678226502
84371,11500.099257829237
95270,15216.96728305066
107670,20199.72944137262
78745,14027.005155167417
88772,11746.40588141645
82335,16954.881735959232
100049,9428.823237580098
84953,6688.490065483714
98948,17676.583732369818
95952,34895.205872462946
93638,23266.176906516856
91164,32351.774305312534
87627,18824.011191830665
89209,14148.798249224817
94140,19016.29556671857
86567,9415.348120483002
81451,22533.523281075213
94658,24273.452917632116
103969,9396.842962076586
90158,14630.971235364585
107712,14293.166645909569
102518,11328.482793286648
91367,29370.41030901948
78764,15891.393016271435
87411,12263.638414643818
80790,51882.44169791296
97848,15380.42503352743
97985,6339.2757587977685
99323,7333.989856974847
96854,11674.13177637589
103917,6439.066530090351
86223,7628.8943865294295
101812,8906.742930614555
102098,10018.184015147075
93414,11717.151930403745
86794,10176.3702052194
81508,29276.26702283417
105781,16585.652072396337
103758,8617.96605706897
100877,13494.825073094858
83075,15953.744213462625
100303,13100.337205281616
85269,13236.356195237453
95693,18240.253474987116
85891,16022.8191238809
85991,9606.067864281144
89378,10953.01879093929
79718,11081.743015628721
96415,13472.768864396035
87510,10553.7800370576
95579,15164.351146017716
96453,13448.502963488047
80182,30042.186211022126
103363,10002.298908799234
76430,20974.56432624396
86302,7823.262110897151
78876,13336.972551630784
106740,11306.432117350127
101855,11733.936561433697
78987,26835.120868062968
100155,15712.14463521679
76069,29974.047930836063
79889,20090.041651626132
104035,20533.44145828115
102533,7252.839966064714
85374,13000.300784338266
82210,24445.02466004902
81145,13031.036043640426
99738,12939.863509058327
98201,35527.2607100043
88630,8440.889323036145
94084,19238.066612974533
79771,22284.16138278402
91057,40665.365526082125
92492,16464.61911210579
103600,16307.778644804546
105315,29703.95115546717
106151,19350.933221343366
87426,6639.68506970566
85249,10432.481073374382
77379,7445.7009795056165
76190,11925.837308620912
89820,32486.517361941213
92650,27203.039326244296
82906,17235.11608980177
104766,16394.64020161677
104673,18673.326196410948
103734,6456.61873961404
87652,11868.570270887029
107399,15793.662929536762
97222,17786.94239854597
100614,9476.555216358824
95807,30682.44944785282
88084,13925.65929201193
97997,14521.358766823672
83321,14314.263141236645
83002,14950.268317549875
103995,9749.381288406528
102305,7046.936025884498
97774,23239.963978447755
87737,10733.59846223781
102191,15813.120176282477
78470,22782.084652744004
81787,21418.803881064305
90975,37303.05613738706
76598,20512.908494257874
88308,10394.164360454886
105997,11600.825265646905
97095,22116.285998551153
100555,9282.471433717068
106628,22127.09031759027
84638,5966.130227133458
106752,23778.999159705123
88072,15689.263746934366
86734,12277.308321931054
105842,24951.661812807182
102037,18311.94247577714
96623,11556.030494193106
80943,14467.598424435995
107882,10329.663018335266
96069,9495.821127005147
86796,19044.026884610208
83234,15242.106087848824
85044,11379.22394701592
76183,29799.991914362483
102124,9531.38117205278
105963,11569.142590624853
108127,12309.907662892818
76435,63720.777602012626
89809,24604.129461167628
98129,11786.579944909978
95632,25640.035141950313
77264,21635.574430307202
102849,5433.394259036744
106860,15132.595553007848
90177,8341.097528559672
104336,12193.527766030158
91068,20701.12455365037
85416,9191.736182778435
92720,18461.74062429686
105257,10396.02889133531
94524,15467.05261578233
87069,15926.336880976056
79026,16924.361416027496
100533,10468.546779622633
107396,7440.5974670214555
77220,11709.38514648161
76863,11253.345347115817
89441,7654.57130316229
86301,17795.803949401638
82808,17121.188115307144
106681,13735.02176391034
100673,11186.163973296212
87115,9407.531012437901
84819,9747.011526634004
99889,12323.178363302823
100435,5954.060280027132
91329,14683.492757405382
105897,11183.61576449613
94788,19826.742916620835
96403,18199.074120038233
105780,24491.193208271554
81290,18175.001733288704
91689,16188.46547434684
93660,47212.75798226014
84018,15638.157740327677
79166,20753.158322187115
99850,11074.752850725788
89900,14827.544727029199
76628,25347.715288127576
99136,10897.59852636928
89388,12953.87268182621
86441,16027.952264898986
100362,7608.709081472962
99493,10112.540213638575
108082,14273.498801470178
94759,22353.178344774406
91954,25877.14207993255
90378,15107.050204873873
86126,20049.59581327556
92990,17096.21074564135
80507,18579.277575903903
105394,20670.453575306816
80679,11211.230696197354
94014,20997.061844779695
78092,28406.41673694806
92725,9464.524131180799
104609,6308.146961056102
89940,20028.209540670392
84337,15961.602618418925
80392,18165.126481355317
90992,46116.47460731852
88342,9603.202903145808
83193,8093.906401425813
83080,25956.202300805104
87197,16738.324476755715
106043,9052.935613916483
81316,14214.512557191794
105197,42840.27284341459
86103,11257.316524298196
107819,39319.80159633598
94911,17322.878541191883
76597,32576.350802106925
96614,8690.55394808698
102197,5849.136421115268
104617,7687.697942860844
101445,9266.719728424949
94521,51549.17732423061
107290,17281.753882814883
93099,24083.12930066726
82179,38053.04367180166
96268,26771.59767216525
83202,15793.981270309208
101568,7345.023863065571
89145,7701.200099197327
82718,6716.0657137817525
84595,16725.2381426475
86633,12982.79027172209
91925,29047.03490876067
100357,7969.385867934854
93684,19023.346556692086
106465,44448.46621875651
84631,14322.918958387507
97796,10799.802863768908
82836,11316.422269023411
81314,54384.30099929305
96868,18776.715152905
94329,22985.718674739466
85728,6314.219511824256
78259,16055.153425786344
107084,20335.691153022
96134,9134.075352549196
81583,28191.339347625657
104264,16468.77815029703
86202,11496.79260165818
102867,7942.357744570946
83461,12382.108356528353
77589,14984.57061123693
94394,16618.287243939165
87588,9762.404613780702
98769,12562.590202074867
76735,21400.539094406897
105592,11972.710112647535
95260,17087.754545708853
82699,7944.593791105309
95827,27477.90972893461
89294,9634.555958888752
90853,14072.996705465246
86522,9841.183287984497
80958,29742.57404887432
94038,29899.03982004589
88512,8168.862118028225
80219,10878.11192919941
86063,3631.5243221631895
87724,7862.260557147718
88835,12822.410661526763
105687,16665.345665560348
83567,11276.122124970772
106584,22593.59834903227
98492,6114.767944224561
94494,19030.98396967361
89061,6340.636574466112
103125,12099.117279759426
103883,12193.618149992748
80430,11235.75290005885
95544,30061.0225942514
105136,57040.677768614885
105560,7932.654597915133
108397,25776.151810236497
82236,46937.44653698272
89477,15784.25712944917
98106,6835.330826563399
85996,5792.818720036185
103439,13945.429422929548
90831,7682.622333203575
100746,13429.15676226057
81518,11873.563183370989
98610,9693.357928022004
100644,14005.325939175147
105486,13808.235539884274
79765,15800.224746504357
107609,10222.316829554353
85407,13254.71740420218
81527,26429.78044852764
80955,37061.222156506796
79400,21962.62346917399
101238,9822.23407779808
87024,18119.947178191855
88662,9138.355192678371
107983,24252.58736969073
93662,27223.449767046703
81557,26639.36039369974
94520,16772.654546409318
97010,14556.156850578494
77628,28923.220216457124
89561,14542.008361287782
104218,16068.811552987072
99839,9030.67548696934
87279,10882.911803095893
93760,18905.703188307274
89551,7821.502779150827
82714,16918.897224723183
98166,19814.194433304023
83812,10816.531962027977
102617,6836.515531865927
76869,16801.77290297244
103735,17026.51029925576
94201,21430.726903599836
107893,17678.141823587048
78651,12325.267877467268
85246,11657.106520511832
81194,24938.946323566317
81133,33818.54521344833
95611,30926.834941324865
93004,14718.055236876107
81826,40590.247898359194
100157,12912.447035840903
103768,14902.933227898313
93350,15980.88356690687
76901,21989.677972074183
88742,11388.989330838225
102866,10685.406766172833
76438,28467.08125369151
86105,10085.070353165345
107506,25031.10283266569
108520,8528.38943053357
106613,10612.654838553548
94164,41989.64384510118
100964,10674.268705809245
92769,11757.190523168827
82221,10256.674843762205
98686,25281.437498793566
79762,18443.51613294364
84645,18769.957462637936
107656,21217.248893297503
97538,16076.366746863636
99552,24464.48460144214
102157,10894.017971057978
80935,11314.259595277104
100578,10821.416959246037
94686,24829.021447438216
93268,51461.90310076183
91842,24669.967953140644
95609,33204.61737237182
91576,21681.721391313815
93139,43572.71418331788
101030,7674.496467352171
80172,45710.97572551497
106262,16280.020225175886
101562,9693.707317697363
102273,1948.5020318776592
87102,5041.892649557422
78491,18103.763490447902
90631,7845.919435050456
94672,21026.555559499044
77261,55620.90089305304
80434,15799.782885329065
86840,8442.646995929814
95011,24949.962734038098
90870,11897.059084565937
97999,10416.434198489536
77016,44892.62399545903
96931,17687.740739362354
85215,8906.206293190395
105268,16880.171694786924
99519,6712.142778180094
104056,18511.849040063014
91117,54621.82161227385
107099,22541.343119073903
80475,12337.0955483174
76216,31704.1408847169
93207,25873.334846430767
105166,9574.396323510255
107209,18803.87283783418
100109,9310.844746934637
87232,13909.235052123086
102624,12266.045834463965
81948,9357.779179810716
93625,39109.60878460545
90334,9863.791301919366
79878,14268.3586383705
105653,17601.35183462637
108014,12657.512046874444
105491,21847.728059213237
87064,13870.203878319966
106773,15775.747449518632
93489,13425.951920867765
89490,20564.086874912395
100771,13347.06311249379
100803,11816.122464145878
92144,15392.059294120798
88632,10843.794179892433
78778,17395.228125027435
99308,10086.157343698485
77161,15552.673475228845
97501,9488.516506774053
100933,10835.267763166188
77489,28482.005506826503
84309,10574.757305603225
108040,7298.797400432726
97159,18250.21612694501
95779,15201.428748177292
89650,14358.367028429224
80999,6687.819602881657
